isbn,title,series,year_quarter,format,channel,q_num,q_since_first,avg_discount_rate,print_length,item_weight,length,width,height,rating,price,quantity
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q1,hardcover,retail,1,1,0.03,,,,,,,,465.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q1,hardcover,wholesale,1,1,0.00,,,,,,,,200.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q1,hardcover,consignment,1,1,0.00,,,,,,,,93.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q3,hardcover,wholesale,3,3,0.00,,,,,,,,53.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q3,hardcover,consignment,3,3,0.00,,,,,,,,39.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q2,hardcover,consignment,2,2,0.00,,,,,,,,33.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q3,hardcover,retail,3,3,0.00,,,,,,,,32.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q4,hardcover,retail,4,4,0.17,,,,,,,,29.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q2,hardcover,wholesale,2,2,25.00,,,,,,,,21.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q1,hardcover,retail,1,5,1.11,,,,,,,,18.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q4,hardcover,retail,4,8,0.00,,,,,,,,16.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q2,hardcover,retail,2,2,0.00,,,,,,,,15.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q3,hardcover,retail,3,7,0.50,,,,,,,,10.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q2,hardcover,retail,2,6,0.00,,,,,,,,8.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q1,hardcover,wholesale,1,5,0.00,,,,,,,,8.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q4,hardcover,wholesale,4,4,25.67,,,,,,,,3.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2020Q1,hardcover,consignment,1,5,0.00,,,,,,,,2.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2021Q1,hardcover,retail,1,9,0.00,,,,,,,,1.00
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2022Q4,hardcover,retail,4,16,0.00,,,,,,,,1.00
