isbn,title,series,year_quarter,q_num,q_since_first,trandate,marked_price,book_original_price,invoice,quantity,price,discount,disc_amt,amount,year,month,first_trandate
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2017Q3,3,14,2017-07-19,99.900,99.90,30005333,500,78.422,75,0,"9,802.688","2,017",7,2014-01-03
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2017Q3,3,14,2017-08-16,89.000,95.00,30005314,838,23.000,0,0,"19,274.000","2,017",8,2014-01-03
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2017Q3,3,14,2017-09-22,89.000,95.00,30005462,224,68.885,65,0,"5,400.630","2,017",9,2014-01-03
9781509833757,Andy Griffiths: The 78-Storey Treehouse (Export Edt),andy_griffiths,2017Q3,3,14,2017-09-22,89.000,95.00,30005462,112,68.885,65,0,"2,700.315","2,017",9,2014-01-03
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2017Q3,3,14,2017-09-28,99.900,99.90,30005476,500,78.422,70,0,"11,763.225","2,017",9,2014-01-03
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2018Q1,1,16,2018-01-22,69.900,69.90,30005706,10,54.872,65,0,192.011,"2,018",1,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2018Q1,1,16,2018-01-22,69.900,69.90,30005706,10,54.872,65,0,192.011,"2,018",1,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2018Q1,1,16,2018-01-22,69.900,69.90,30005706,19,54.872,65,0,364.868,"2,018",1,2014-01-03
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q1,1,16,2018-03-01,99.900,99.90,30005752,240,78.422,65,0,"6,587.406","2,018",3,2014-01-03
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q1,1,16,2018-03-01,99.900,99.90,30005752,160,78.422,65,0,"4,391.604","2,018",3,2014-01-03
9780545581608,Dog Man HB (OP),dog_man,2018Q1,1,16,2018-03-01,99.900,99.90,30005752,240,78.422,65,0,"6,587.406","2,018",3,2014-01-03
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q1,1,16,2018-03-01,99.900,99.90,30005752,320,78.422,65,0,"8,783.208","2,018",3,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2018Q2,2,17,2018-04-01,69.900,69.90,30005856,1,54.872,65,0,19.233,"2,018",4,2014-01-03
9789811157479,Dog Man (PB),dog_man,2018Q3,3,18,2018-07-04,79.900,69.90,30006077,240,54.872,75,0,"3,292.290","2,018",7,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2018Q3,3,18,2018-07-04,79.900,69.90,30006077,240,54.872,75,0,"3,292.290","2,018",7,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2018Q3,3,18,2018-07-04,79.900,69.90,30006077,240,54.872,75,0,"3,292.290","2,018",7,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2018Q3,3,18,2018-07-04,79.900,69.90,30006077,240,54.872,75,0,"3,292.290","2,018",7,2014-01-03
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q3,3,18,2018-07-12,99.900,99.90,30006127,120,78.422,75,0,"2,352.645","2,018",7,2014-01-03
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q3,3,18,2018-07-12,99.900,99.90,30006127,119,78.422,75,0,"2,333.020","2,018",7,2014-01-03
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q3,3,18,2018-07-12,99.900,99.90,30006127,120,78.422,75,0,"2,352.645","2,018",7,2014-01-03
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2018Q3,3,18,2018-07-12,389.000,299.00,30006127,14,235.265,75,0,823.387,"2,018",7,2014-01-03
9780545581608,Dog Man HB (OP),dog_man,2018Q3,3,18,2018-07-12,99.900,99.90,30006127,120,78.422,75,0,"2,352.645","2,018",7,2014-01-03
9780545385794,Captain Underpants: The Adventures of Super Diaper Baby,captain_underpants,2018Q3,3,18,2018-07-12,59.900,49.90,30006127,30,47.022,75,0,352.622,"2,018",7,2014-01-03
9781509833757,Andy Griffiths: The 78-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-07-23,89.000,95.00,30006012,20,68.885,70,0,413.310,"2,018",7,2014-01-03
9781447279785,Andy Griffiths: The 13-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-07-23,89.000,95.00,30006012,30,57.385,70,0,516.465,"2,018",7,2014-01-03
9781447281580,Andy Griffiths: The 39-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-07-23,89.000,95.00,30006012,20,57.385,70,0,344.310,"2,018",7,2014-01-03
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-07-23,89.000,95.00,30006012,100,23.000,0,0,"2,300.000","2,018",7,2014-01-03
9781447287575,Andy Griffiths: The 52-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-07-23,89.000,95.00,30006012,29,57.385,70,0,499.215,"2,018",7,2014-01-03
9781447279808,Andy Griffiths: The 26-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-07-23,89.000,95.00,30006012,30,57.385,70,0,516.465,"2,018",7,2014-01-03
9781447287599,Andy Griffiths: The 65-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-07-23,89.000,95.00,30006012,20,68.885,70,0,413.310,"2,018",7,2014-01-03
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-08-01,89.000,89.00,30005913,600,22.425,0,0,"13,455.000","2,018",8,2014-01-03
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2018Q3,3,18,2018-08-17,99.900,99.90,30005918,"2,000",78.422,65,0,"54,895.050","2,018",8,2014-01-03
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2018Q3,3,18,2018-09-17,99.900,99.90,30006086,400,78.422,65,0,"10,979.010","2,018",9,2014-01-03
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-09-21,89.000,95.00,30006279,112,22.425,0,0,"2,511.600","2,018",9,2014-01-03
9781509833757,Andy Griffiths: The 78-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-09-21,89.000,95.00,30006279,112,22.425,0,0,"2,511.600","2,018",9,2014-01-03
9781447287575,Andy Griffiths: The 52-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-21,89.000,95.00,30006279,128,22.425,0,0,"2,870.400","2,018",9,2014-01-03
9781447279808,Andy Griffiths: The 26-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-21,89.000,95.00,30006279,112,22.425,0,0,"2,511.600","2,018",9,2014-01-03
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-21,89.000,89.00,30006157,396,22.425,0,0,"8,880.300","2,018",9,2014-01-03
9781447287599,Andy Griffiths: The 65-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-21,89.000,95.00,30006279,112,22.425,0,0,"2,511.600","2,018",9,2014-01-03
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-21,89.000,89.00,30006279,112,22.425,0,0,"2,511.600","2,018",9,2014-01-03
9781447279785,Andy Griffiths: The 13-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-09-21,89.000,95.00,30006279,80,20.125,0,0,"1,610.000","2,018",9,2014-01-03
9781447281580,Andy Griffiths: The 39-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-21,89.000,95.00,30006279,112,22.425,0,0,"2,511.600","2,018",9,2014-01-03
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-27,89.000,89.00,30006124,2,22.425,0,0,44.850,"2,018",9,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2018Q4,4,19,2018-10-26,79.900,69.90,30006128,42,54.872,65,0,806.588,"2,018",10,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2018Q4,4,19,2018-10-26,79.900,69.90,30006128,93,54.872,65,0,"1,786.032","2,018",10,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2018Q4,4,19,2018-10-26,79.900,69.90,30006128,150,54.872,65,0,"2,880.715","2,018",10,2014-01-03
9789811157479,Dog Man (PB),dog_man,2018Q4,4,19,2018-10-26,79.900,69.90,30006128,180,54.872,65,0,"3,456.905","2,018",10,2014-01-03
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2018Q4,4,19,2018-12-07,99.900,99.90,30006295,400,78.422,65,0,"10,979.010","2,018",12,2014-01-03
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2018Q4,4,19,2018-12-12,99.900,79.00,30006357,"1,998",78.422,65,0,"54,840.179","2,018",12,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2018Q4,4,19,2018-12-14,79.900,69.90,30006164,77,54.872,65,0,"1,478.783","2,018",12,2014-01-03
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2018Q4,4,19,2018-12-14,89.000,89.00,30006212,280,68.885,65,0,"6,750.730","2,018",12,2014-01-03
9789811157479,Dog Man (PB),dog_man,2018Q4,4,19,2018-12-14,79.900,69.90,30006164,10,54.872,65,0,192.011,"2,018",12,2014-01-03
9781447287599,Andy Griffiths: The 65-Storey Treehouse,andy_griffiths,2018Q4,4,19,2018-12-14,89.000,95.00,30006212,30,68.885,65,0,723.235,"2,018",12,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2018Q4,4,19,2018-12-14,79.900,69.90,30006164,68,54.872,65,0,"1,305.926","2,018",12,2014-01-03
9781447279808,Andy Griffiths: The 26-Storey Treehouse,andy_griffiths,2018Q4,4,19,2018-12-14,89.000,95.00,30006212,30,68.885,65,0,723.235,"2,018",12,2014-01-03
9781447287575,Andy Griffiths: The 52-Storey Treehouse,andy_griffiths,2018Q4,4,19,2018-12-14,89.000,95.00,30006212,30,68.885,65,0,723.235,"2,018",12,2014-01-03
9781509833757,Andy Griffiths: The 78-Storey Treehouse (Export Edt),andy_griffiths,2018Q4,4,19,2018-12-14,89.000,95.00,30006212,30,68.885,65,0,723.235,"2,018",12,2014-01-03
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2018Q4,4,19,2018-12-14,89.000,95.00,30006212,56,68.885,65,0,"1,350.100","2,018",12,2014-01-03
9781447279785,Andy Griffiths: The 13-Storey Treehouse (Export Edt),andy_griffiths,2018Q4,4,19,2018-12-14,89.000,95.00,30006212,50,57.385,65,0,"1,004.180","2,018",12,2014-01-03
9781447281580,Andy Griffiths: The 39-Storey Treehouse,andy_griffiths,2018Q4,4,19,2018-12-14,89.000,95.00,30006212,30,68.885,65,0,723.235,"2,018",12,2014-01-03
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2019Q1,1,20,2019-01-14,69.900,69.90,30006197,60,54.872,65,0,"1,152.302","2,019",1,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2019Q1,1,20,2019-01-14,79.900,69.90,30006197,60,54.872,65,0,"1,152.302","2,019",1,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2019Q1,1,20,2019-01-14,79.900,69.90,30006202,240,54.872,65,0,"4,609.206","2,019",1,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2019Q1,1,20,2019-01-14,79.900,69.90,30006197,60,54.872,65,0,"1,152.302","2,019",1,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2019Q1,1,20,2019-01-14,79.900,69.90,30006202,240,54.872,65,0,"4,609.206","2,019",1,2014-01-03
9789811157479,Dog Man (PB),dog_man,2019Q1,1,20,2019-01-14,79.900,69.90,30006202,240,54.872,65,0,"4,609.206","2,019",1,2014-01-03
9789811107030,"Captain Underpants #6: and the Big, Bad Battle of the Bionic Booger Boy Part 1",captain_underpants,2019Q1,1,20,2019-01-14,59.900,69.90,30006197,42,47.022,65,0,691.193,"2,019",1,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2019Q1,1,20,2019-01-14,69.900,69.90,30006197,60,54.872,65,0,"1,152.302","2,019",1,2014-01-03
9789811107054,Captain Underpants #8: The Preposterous Plight of The Purple Potty People,captain_underpants,2019Q1,1,20,2019-01-14,59.900,69.90,30006197,60,47.022,65,0,987.452,"2,019",1,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q1,1,20,2019-01-14,79.900,69.90,30006202,240,54.872,65,0,"4,609.206","2,019",1,2014-01-03
9789811107016,Captain Underpants #4: and the Perilous Plot of Professor Poopypants,captain_underpants,2019Q1,1,20,2019-01-14,59.900,69.90,30006197,60,47.022,65,0,987.452,"2,019",1,2014-01-03
9789811107047,"Captain Underpants #7: and the Big, Bad Battle of the Bionic Booger Boy Part 2",captain_underpants,2019Q1,1,20,2019-01-14,69.900,69.90,30006197,58,47.022,65,0,954.560,"2,019",1,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2019Q1,1,20,2019-01-14,69.900,69.90,30006197,60,54.872,65,0,"1,152.302","2,019",1,2014-01-03
9789811191008,Dog Man (PB) #05: Lord of the Fleas,dog_man,2019Q1,1,20,2019-01-17,79.900,69.90,30006358,400,54.872,55,0,"9,876.870","2,019",1,2014-01-03
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q1,1,20,2019-01-22,99.900,79.00,30006158,600,78.422,65,0,"16,468.515","2,019",1,2014-01-03
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2019Q1,1,20,2019-02-11,89.000,89.00,30006280,336,23.000,0,0,"7,728.000","2,019",2,2014-01-03
9781447287599,Andy Griffiths: The 65-Storey Treehouse,andy_griffiths,2019Q1,1,20,2019-02-19,89.000,95.00,30006451,112,13.800,0,0,"1,545.600","2,019",2,2014-01-03
9781447279808,Andy Griffiths: The 26-Storey Treehouse,andy_griffiths,2019Q1,1,20,2019-02-19,89.000,95.00,30006451,112,13.800,0,0,"1,545.600","2,019",2,2014-01-03
9781447281580,Andy Griffiths: The 39-Storey Treehouse,andy_griffiths,2019Q1,1,20,2019-02-19,89.000,95.00,30006451,112,13.800,0,0,"1,545.600","2,019",2,2014-01-03
9781447279785,Andy Griffiths: The 13-Storey Treehouse (Export Edt),andy_griffiths,2019Q1,1,20,2019-02-19,89.000,95.00,30006451,112,13.800,0,0,"1,545.600","2,019",2,2014-01-03
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2019Q1,1,20,2019-03-08,389.000,299.00,30006345,40,235.265,65,0,"3,293.703","2,019",3,2014-01-03
9781338271508,"Captain Underpants & the Big,Bad Battle of the Bionic Booger Boy,Part 2 (Color)",captain_underpants,2019Q2,2,21,2019-04-01,99.900,99.90,30006923,40,78.422,65,0,"1,097.901","2,019",4,2014-01-03
9781407163284,Captain Underpants (10 Book Set),captain_underpants,2019Q2,2,21,2019-05-08,399.000,399,30006500,96,115.000,0,0,"11,040.000","2,019",5,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2019Q2,2,21,2019-05-30,69.900,69.90,30006723,50,54.872,75,0,685.855,"2,019",5,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2019Q2,2,21,2019-05-30,69.900,69.90,30006723,50,54.872,75,0,685.855,"2,019",5,2014-01-03
9789811107023,Captain Underpants and the Wrath of the Wicked Wedgie Woman,captain_underpants,2019Q2,2,21,2019-05-30,59.900,69.90,30006723,50,47.022,75,0,587.730,"2,019",5,2014-01-03
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2019Q2,2,21,2019-05-30,79.900,79.90,30006724,300,62.722,75,0,"4,704.113","2,019",5,2014-01-03
9789811107016,Captain Underpants #4: and the Perilous Plot of Professor Poopypants,captain_underpants,2019Q2,2,21,2019-05-30,59.900,69.90,30006723,50,47.022,75,0,587.730,"2,019",5,2014-01-03
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2019Q2,2,21,2019-05-30,69.900,69.90,30006723,50,54.872,75,0,685.855,"2,019",5,2014-01-03
9789811107009,Captain Underpants and the Invasion of the Incredibly Naughty Cafeteria Ladies,captain_underpants,2019Q2,2,21,2019-05-30,59.900,69.90,30006723,50,47.022,75,0,587.730,"2,019",5,2014-01-03
9789811107054,Captain Underpants #8: The Preposterous Plight of The Purple Potty People,captain_underpants,2019Q2,2,21,2019-05-30,59.900,69.90,30006723,50,47.022,75,0,587.730,"2,019",5,2014-01-03
9789811107030,"Captain Underpants #6: and the Big, Bad Battle of the Bionic Booger Boy Part 1",captain_underpants,2019Q2,2,21,2019-05-30,59.900,69.90,30006723,50,47.022,75,0,587.730,"2,019",5,2014-01-03
9789811106989,Captain Underpants #1: Adventures of Captain Underpants,captain_underpants,2019Q2,2,21,2019-05-30,59.900,69.90,30006723,50,47.022,75,0,587.730,"2,019",5,2014-01-03
9781338315660,Captain Underpants: 3D Guide to Creating Heroes and Villains,captain_underpants,2019Q3,3,22,2019-07-04,109.900,109.90,30006752,96,86.272,75,0,"2,070.516","2,019",7,2014-01-03
9781338236576,Dog Man #06 HB: Brawl Of the Wild (OP),dog_man,2019Q3,3,22,2019-07-04,99.900,79.00,30006752,100,78.422,75,0,"1,960.538","2,019",7,2014-01-03
9781338271508,"Captain Underpants & the Big,Bad Battle of the Bionic Booger Boy,Part 2 (Color)",captain_underpants,2019Q3,3,22,2019-07-04,99.900,99.90,30006752,100,78.422,75,0,"1,960.538","2,019",7,2014-01-03
9781338271492,"Captain Underpants & the Big,Bad Battle of the Bionic Booger Boy,Part 1 (Color)",captain_underpants,2019Q3,3,22,2019-07-04,99.900,99.90,30006752,100,78.422,75,0,"1,960.538","2,019",7,2014-01-03
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2019Q3,3,22,2019-07-04,389.000,299.00,30006752,42,235.265,75,0,"2,470.238","2,019",7,2014-01-03
9789811179884,Dog Man PB Box Set (Book 1-4),dog_man,2019Q3,3,22,2019-07-17,279.000,279.00,30006640,300,219.722,75,0,"16,479.113","2,019",7,2014-01-03
9789811191008,Dog Man (PB) #05: Lord of the Fleas,dog_man,2019Q3,3,22,2019-07-17,79.900,69.90,30006640,200,62.722,75,0,"3,136.075","2,019",7,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2019Q3,3,22,2019-07-17,79.900,69.90,30006640,100,62.722,75,0,"1,568.038","2,019",7,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2019Q3,3,22,2019-07-17,79.900,69.90,30006640,100,62.722,75,0,"1,568.038","2,019",7,2014-01-03
9789811157479,Dog Man (PB),dog_man,2019Q3,3,22,2019-07-17,79.900,69.90,30006640,100,62.722,75,0,"1,568.038","2,019",7,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q3,3,22,2019-07-17,79.900,69.90,30006640,100,62.722,75,0,"1,568.038","2,019",7,2014-01-03
9781338236590,Dog Man #07 HB: For Whom The Ball Rolls,dog_man,2019Q3,3,22,2019-07-29,129.900,$129.90,30006631,"2,496",101.972,65,0,"89,082.271","2,019",7,2014-01-03
9781509885275,Andy Griffiths: The 117-Storey Treehouse,andy_griffiths,2019Q3,3,22,2019-08-06,89.000,79.00,30006683,952,23.000,0,0,"21,896.000","2,019",8,2014-01-03
9781338323214,Dog Man #8 HB: Fetch-22,dog_man,2019Q4,4,23,2019-11-15,129.900,129.90,30006754,"1,872",101.972,65,0,"66,811.743","2,019",11,2014-01-03
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2019Q4,4,23,2019-11-18,89.900,79.90,30006766,30,62.722,65,0,658.537,"2,019",11,2014-01-03
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2019Q4,4,23,2019-11-18,89.900,79.90,30006766,30,62.722,65,0,658.537,"2,019",11,2014-01-03
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2019Q4,4,23,2019-11-18,89.900,79.90,30006766,30,62.722,65,0,658.537,"2,019",11,2014-01-03
9789811179884,Dog Man PB Box Set (Book 1-4),dog_man,2019Q4,4,23,2019-11-18,279.000,279.00,30006766,28,219.722,65,0,"2,153.255","2,019",11,2014-01-03
9789811179884,Dog Man PB Box Set (Book 1-4),dog_man,2019Q4,4,23,2019-11-18,279.000,279.00,30006764,2,219.722,65,0,153.782,"2,019",11,2014-01-03
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2019Q4,4,23,2019-11-18,89.900,79.90,30006766,30,62.722,65,0,658.537,"2,019",11,2014-01-03
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2019Q4,4,23,2019-11-18,79.900,79.90,30006765,80,62.722,65,0,"1,756.202","2,019",11,2014-01-03
9789811191008,Dog Man (PB) #05: Lord of the Fleas,dog_man,2019Q4,4,23,2019-11-18,79.900,69.90,30006765,60,62.722,65,0,"1,317.152","2,019",11,2014-01-03
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2019Q4,4,23,2019-11-18,89.900,79.90,30006766,30,62.722,65,0,658.537,"2,019",11,2014-01-03
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2019Q4,4,23,2019-11-18,89.900,79.90,30006766,30,62.722,65,0,658.537,"2,019",11,2014-01-03
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2019Q4,4,23,2019-12-05,89.000,89.00,30006805,112,68.885,70,0,"2,314.490","2,019",12,2014-01-03
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2019Q4,4,23,2019-12-05,89.000,95.00,30006805,56,68.885,70,0,"1,157.245","2,019",12,2014-01-03
9781509833757,Andy Griffiths: The 78-Storey Treehouse (Export Edt),andy_griffiths,2019Q4,4,23,2019-12-05,89.000,95.00,30006805,56,68.885,70,0,"1,157.245","2,019",12,2014-01-03
9781447279785,Andy Griffiths: The 13-Storey Treehouse (Export Edt),andy_griffiths,2019Q4,4,23,2019-12-05,89.000,95.00,30006805,40,57.385,70,0,688.620,"2,019",12,2014-01-03
9781338603323,Captain Underpants Colossal Color Collection HB: Book #1-5,captain_underpants,2019Q4,4,23,2019-12-17,499.500,499.50,30006913,20,392.108,65,0,"2,744.753","2,019",12,2014-01-03
9781338603347,Dog Man Super Epic Collection #1-6 HB Set,dog_man,2019Q4,4,23,2019-12-17,599.000,599.00,30006913,25,470.529,65,0,"4,117.090","2,019",12,2014-01-03
9781338271515,Captain Underpants #8 HB Colour: and the Preposterous Plight of the Purple Potty,captain_underpants,2019Q4,4,23,2019-12-17,99.900,99.90,30006913,31,78.422,65,0,850.862,"2,019",12,2014-01-03
9781338262469,Captain Underpants Epic Comix Collection #1: George And Harolds,captain_underpants,2019Q4,4,23,2019-12-17,99.900,99.90,30006913,29,78.422,65,0,795.990,"2,019",12,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q2,2,25,2020-04-01,79.900,69.90,30006945,60,62.722,65,0,"1,317.152","2,020",4,2014-01-03
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2020Q2,2,25,2020-04-01,89.900,79.90,30006945,25,62.722,65,0,548.794,"2,020",4,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q2,2,25,2020-04-01,79.900,69.90,30006947,40,62.722,65,0,878.101,"2,020",4,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2020Q2,2,25,2020-04-01,79.900,69.90,30006945,60,62.722,65,0,"1,317.152","2,020",4,2014-01-03
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2020Q2,2,25,2020-04-01,89.900,79.90,30006945,25,62.722,65,0,548.794,"2,020",4,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2020Q2,2,25,2020-04-01,79.900,69.90,30006947,40,62.722,65,0,878.101,"2,020",4,2014-01-03
9789811157479,Dog Man (PB),dog_man,2020Q2,2,25,2020-04-01,79.900,69.90,30006945,60,62.722,65,0,"1,317.152","2,020",4,2014-01-03
9789811157479,Dog Man (PB),dog_man,2020Q2,2,25,2020-04-01,79.900,69.90,30006947,40,62.722,65,0,878.101,"2,020",4,2014-01-03
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2020Q2,2,25,2020-04-01,89.900,79.90,30006945,25,62.722,65,0,548.794,"2,020",4,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2020Q2,2,25,2020-04-01,79.900,69.90,30006945,60,62.722,65,0,"1,317.152","2,020",4,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2020Q2,2,25,2020-04-01,79.900,69.90,30006947,40,62.722,65,0,878.101,"2,020",4,2014-01-03
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2020Q2,2,25,2020-04-01,79.900,79.90,30006945,60,62.722,65,0,"1,317.152","2,020",4,2014-01-03
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2020Q2,2,25,2020-04-01,89.900,79.90,30006945,25,62.722,65,0,548.794,"2,020",4,2014-01-03
9789811191008,Dog Man (PB) #05: Lord of the Fleas,dog_man,2020Q2,2,25,2020-04-01,79.900,69.90,30006945,60,62.722,65,0,"1,317.152","2,020",4,2014-01-03
9789811191008,Dog Man (PB) #05: Lord of the Fleas,dog_man,2020Q2,2,25,2020-04-01,79.900,69.90,30006947,40,62.722,65,0,878.101,"2,020",4,2014-01-03
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2020Q2,2,25,2020-04-01,89.900,79.90,30006945,25,62.722,65,0,548.794,"2,020",4,2014-01-03
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2020Q2,2,25,2020-04-01,89.900,79.90,30006945,25,62.722,65,0,548.794,"2,020",4,2014-01-03
9789811179884,Dog Man PB Box Set (Book 1-4),dog_man,2020Q2,2,25,2020-04-01,279.000,279.00,30006945,30,219.722,65,0,"2,307.037","2,020",4,2014-01-03
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q2,2,25,2020-04-01,79.900,79.90,30006945,60,62.722,65,0,"1,317.152","2,020",4,2014-01-03
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q2,2,25,2020-04-01,79.900,79.90,30006947,40,62.722,65,0,878.101,"2,020",4,2014-01-03
